Run,ISC,IS,n,RS,RP,Pmax,dISC,dIS,dn,dRS,dRP
2.6380000000000000e+03,2.0553770757783474e-01,6.6483205594950524e-10,1.6212865638737997e+00,5.2470480878640413e-01,1.2101925001286574e+02,1.1282904135648944e-01,4.6006269571741143e-02,-3.4828169737100012e-02,3.9464842699343805e-02,-8.3902677028291350e-03,2.9226625009037832e-03
2.6390000000000000e+03,1.1651222153003715e-01,1.9534308573323820e-08,1.2618278852264373e+00,3.5482267765632053e-01,3.3006854506886998e+02,4.0961513165233228e-02,3.1492718800818498e-02,-1.5617036996928846e-02,1.7622077450041296e-02,-2.7534334257062199e-03,1.7347486641616783e-04
2.6400000000000000e+03,1.0879117313071959e-01,2.9001095979730543e-11,1.7528907554612996e+00,6.2504313036840031e-01,2.5295457008315176e+02,7.9726774875733139e-02,6.6378880933526396e-02,-2.0081152074524766e-02,2.3798863948987226e-02,-2.4016007238447656e-03,1.2856558456730838e-03
2.6410000000000000e+03,1.3693107461516829e-01,3.8540755846887663e-09,1.9765005632392578e+00,4.7915402837597243e-01,1.6231472798603863e+02,8.4824928953658355e-02,5.6765980860351561e-02,-2.7883867381728322e-02,2.2561240722862586e-02,-3.6473760123278964e-03,2.2945498834303635e-03
2.6420000000000000e+03,1.9416276148321132e-01,1.6416007154658552e-10,1.3568430528129465e+00,4.2046890620661775e-01,3.6148127217678183e+02,1.0032554424217645e-01,4.3404895413989841e-02,-2.8642266947098705e-02,4.1664519168094216e-02,-7.9923977436280325e-03,2.8672089702475034e-04
2.6430000000000000e+03,1.4344246622706147e-01,1.0353655424361289e-07,1.8711781069913118e+00,5.0558928130240055e-01,2.6590021893958158e+02,6.4235755878800344e-02,3.9446989189007020e-02,-2.7917103018193501e-02,1.9119319058513717e-02,-4.0106060694711232e-03,4.3137214633670595e-04
2.6440000000000000e+03,2.3665348263409147e-01,2.5982353258624637e-09,1.0815591806486118e+00,2.0565144566227098e-01,2.9656235232662107e+02,8.5418860519241357e-02,3.1198993638570371e-02,-2.7745393801903440e-02,4.3770061200487653e-02,-1.1780517381043687e-02,2.1530298377481216e-04
2.6450000000000000e+03,2.1238141745348599e-01,9.3247773798521611e-11,1.8789755567680979e+00,1.9847918466571046e-01,3.3262909246370759e+02,1.7054871996507640e-01,7.3781432935460245e-02,-4.3534071986206513e-02,4.6869418346418001e-02,-9.6741008259737526e-03,8.9433041527975377e-04
2.6460000000000000e+03,1.1772634752412899e-01,4.6103696078767655e-08,1.7561555417583861e+00,2.4207698727243965e-01,9.9888768708320555e+01,5.4300121200956009e-02,4.4944547382408384e-02,-2.0488065084756091e-02,1.5418410902190427e-02,-2.5297618097552821e-03,3.6625585203564626e-03
2.6470000000000000e+03,9.1984277878013554e-02,2.2297788828320104e-08,1.4049854314348347e+00,4.5483992394196338e-01,1.1621602269802668e+02,3.4184767463769791e-02,3.4690680328353096e-02,-1.2931349373246359e-02,1.2690213546662221e-02,-1.5642333955900867e-03,1.6682357439901097e-03
2.6480000000000000e+03,2.1356167906956125e-01,5.2134583071275961e-10,1.6143673687433335e+00,4.1619942324661829e-01,3.2362664154271380e+02,1.2398529450324818e-01,4.9284801781346310e-02,-3.7279172693249762e-02,4.3023028889477288e-02,-9.5742316297275920e-03,4.5818961125210222e-04
2.6490000000000000e+03,2.1448809044471792e-01,6.7292930121982019e-09,1.6751752296538269e+00,2.4681901251661478e-01,2.7886817440417195e+02,1.1459120118835159e-01,4.8015136075441056e-02,-3.8610020861029604e-02,3.6692812441230238e-02,-9.5474555900088021e-03,5.5823748401628848e-04
2.6500000000000000e+03,7.8761198806101274e-02,6.1352142473959424e-09,1.8575393465891352e+00,2.5340516675346658e-01,2.6954218181230431e+02,4.5111183494483779e-02,5.5444478758159832e-02,-1.5121220518776735e-02,1.2085617714929775e-02,-1.2153091866196064e-03,7.5498401280738037e-04
2.6510000000000000e+03,1.9654611543895587e-01,6.0034270165945075e-09,1.7427809731307133e+00,2.5115512243740395e-01,1.7321770516715299e+02,1.0949410900531634e-01,5.0945542090508056e-02,-3.6264350952719404e-02,3.3110409011771758e-02,-7.8421132365669166e-03,1.6105420330703168e-03
2.6520000000000000e+03,8.4889675942880133e-02,5.3279537391603911e-09,1.8518972135408358e+00,3.5409416045497299e-01,3.4626905940716398e+02,4.8989343851040631e-02,5.4642237290458695e-02,-1.6522167613219896e-02,1.3482238790663015e-02,-1.4475138518377229e-03,4.5048928476454364e-04
2.6530000000000000e+03,1.6897232003022822e-01,2.8823833247879521e-11,1.4895306075972861e+00,3.1791785073904832e-01,2.5110190745571367e+02,1.0981687119331408e-01,5.8390231774674284e-02,-2.7230573254599655e-02,3.8846607652853749e-02,-6.0452740174854469e-03,1.0065543398773968e-03
2.6540000000000000e+03,2.0232916526729136e-01,7.7880793824239117e-10,1.0925240014392785e+00,3.8238242032979852e-01,3.6978122613278231e+02,7.4438961772307077e-02,2.9695702535859070e-02,-2.3871566640076836e-02,3.9900355519595365e-02,-8.5418216527743951e-03,1.3404682919215816e-04
2.6550000000000000e+03,9.7948771838264975e-02,1.3118783783385514e-07,1.4245092501026160e+00,6.0826963276651957e-01,2.2394310364006603e+02,3.1000513833205585e-02,2.7650912576976383e-02,-1.4305963705329994e-02,1.2271285251830300e-02,-1.8217063621484009e-03,3.0321103267061389e-04
2.6560000000000000e+03,6.5652730629395112e-02,9.5815061948767452e-09,1.2501217288554785e+00,3.5132885454964369e-01,3.1631035557467851e+02,2.3873658788193482e-02,3.4225099289353356e-02,-8.6187421088901317e-03,9.8423311827022797e-03,-8.6232752535830848e-04,2.1353741344598554e-04
2.6570000000000000e+03,2.0425661127849312e-01,1.1688273518422294e-07,1.6081000477896126e+00,2.0408907472933469e-01,1.8913925910473273e+02,8.3841239217649369e-02,3.7622463464059841e-02,-3.4573046828190179e-02,2.7875634994734000e-02,-8.3228092195852810e-03,7.4277450856641281e-04
2.6580000000000000e+03,6.6956504993222990e-02,7.6932383470060408e-08,1.8586256576071392e+00,5.0398828659671668e-01,1.5370886685168711e+02,2.9358971635535861e-02,4.2850100957086967e-02,-1.2111595632663397e-02,7.9124563082122457e-03,-7.9214068290922590e-04,1.4155939684346031e-03
2.6590000000000000e+03,1.9303756102478287e-01,1.4994867985271980e-08,1.7058765454915439e+00,6.4193492329352875e-01,2.5496386619489272e+02,8.6984444298271874e-02,3.5551558530411143e-02,-3.4436244883417899e-02,3.0793022923192304e-02,-7.3169812986328964e-03,4.1997419431005767e-04
2.6600000000000000e+03,1.2086284926143476e-01,1.2952925410342125e-09,1.6512161955398497e+00,4.1001015431650656e-01,1.0361675818355508e+02,6.6258160584345249e-02,5.1663596359330377e-02,-1.9905966930355845e-02,2.0389722951708045e-02,-2.7107549538385456e-03,4.5863528114198360e-03
2.6610000000000000e+03,1.3465751774222345e-01,3.9531877826604422e-08,1.7852414997322243e+00,2.3181958774476341e-01,1.9254941962883811e+02,6.6101837981234118e-02,4.6481818394283891e-02,-2.5057843036635497e-02,1.9038241622082452e-02,-3.5799338354847166e-03,1.0619271989531498e-03
2.6620000000000000e+03,9.4715263425011006e-02,5.8002913041441830e-08,1.4156053575154761e+00,5.5620284916448548e-01,2.8945921938678430e+02,3.2726255968600106e-02,3.0634327137513129e-02,-1.3954632199775219e-02,1.2781183465759849e-02,-1.7524652076716940e-03,2.1799190230709087e-04
2.6630000000000000e+03,2.3006220446616304e-01,1.2200684624138935e-10,1.1124339911092300e+00,3.3964290839515371e-01,1.0311491635039872e+02,9.7080180626500312e-02,3.5127124736744619e-02,-2.7208104810827471e-02,4.9493120546362235e-02,-1.0832358551815524e-02,2.3428701201311242e-03
2.6640000000000000e+03,8.4250635992738243e-02,5.6919715341086641e-10,1.8021687042016401e+00,3.5280972877145689e-01,3.0043598446349682e+02,5.4833186605091094e-02,6.1735201666024420e-02,-1.5900479037600501e-02,1.5321864783868211e-02,-1.4249441140923302e-03,7.6014130406809599e-04
2.6650000000000000e+03,1.4423154111191025e-01,4.0444985131744624e-09,1.3442458778587498e+00,2.5452039914619640e-01,1.8301382926730363e+02,6.2523332550438890e-02,3.9744611310399414e-02,-2.0540012940495345e-02,2.4437594392523465e-02,-4.2291162377638969e-03,8.7552542993307725e-04
2.6660000000000000e+03,2.1286342266583969e-01,1.2069018523381229e-10,1.7029144325458421e+00,2.3152309470980637e-01,1.7380799030930643e+02,1.4938918419396757e-01,6.4221778894868464e-02,-3.8807185326339422e-02,4.5522470515368951e-02,-9.4316374710246009e-03,2.5113073287563736e-03
2.6670000000000000e+03,1.0424331678089427e-01,1.6025123339197458e-09,1.6494688564651587e+00,3.9333392738019962e-01,1.1737792311149660e+02,5.6337972107729693e-02,5.1559604814788162e-02,-1.7120926371072542e-02,1.7147459660526998e-02,-2.0116177959494941e-03,3.5252099364613265e-03
2.6680000000000000e+03,1.3740750461057613e-01,1.1899029677946300e-10,1.0006689602945422e+00,6.1850630220552916e-01,1.5027353325674346e+02,4.8929277488823711e-02,2.8395760388877367e-02,-1.4531190681288386e-02,2.8772669385945804e-02,-3.8138950470001376e-03,7.5309174868420925e-04
2.6690000000000000e+03,2.3853417579196670e-01,5.1062695976674527e-09,1.2618166317152104e+00,3.5783668374550726e-01,2.0219860667330994e+02,8.9788536774172173e-02,3.0457939420580615e-02,-3.1996278460066918e-02,4.1866894576192415e-02,-1.1533929575313628e-02,4.7451008400312134e-04
2.6700000000000000e+03,2.2657530456471456e-01,2.9269205966721047e-08,1.2331420391204575e+00,6.3886369753724725e-01,2.0873803706450187e+02,6.1258623901768547e-02,1.7384052024282948e-02,-2.8099207134701931e-02,3.4374334469122747e-02,-9.2867123852036215e-03,1.8392041362114142e-04
2.6710000000000000e+03,6.7624016636919221e-02,9.2109826589306166e-09,1.8280178495101111e+00,6.4160976657206092e-01,9.7414985881540133e+01,3.3120796988098333e-02,4.8975581007359992e-02,-1.1184590392732119e-02,8.6995468329131853e-03,-7.2418568364263081e-04,4.5879062701703610e-03
2.6720000000000000e+03,1.5830810111932309e-01,3.8248571371173977e-11,1.5123155295552735e+00,6.5851904052384858e-01,3.5133910257054640e+02,9.6171923435120626e-02,5.0441439844450819e-02,-2.5914232371082591e-02,3.6066629044428922e-02,-5.2833043773237165e-03,4.1433570463489389e-04
2.6730000000000000e+03,6.0162228069056467e-02,1.2366434764316303e-08,1.3769031091470201e+00,4.1445020675396171e-01,3.6175388549120856e+02,2.3448369030010095e-02,3.6764348933238100e-02,-8.6733196492938536e-03,8.7735660299348428e-03,-7.2019269367618044e-04,1.8837769191759612e-04
2.6740000000000000e+03,1.9011983979315086e-01,9.7688921051578798e-09,1.6452324267055909e+00,1.8099892489354547e-01,1.8817873347805744e+02,9.8313267758112569e-02,4.8093265481163883e-02,-3.3245480840493613e-02,3.1020309584905981e-02,-7.3830716262879292e-03,1.1962221768690995e-03
2.6750000000000000e+03,1.7107499613753194e-01,3.5937198730214086e-11,1.1647022051032132e+00,5.9213947052170379e-01,2.3458386103115237e+02,7.7615075921229709e-02,3.6030650657492558e-02,-2.1450644760445670e-02,3.9185277286857279e-02,-6.1025791225910453e-03,4.9591146467076186e-04
2.6760000000000000e+03,1.2679505615722830e-01,2.4872289662450388e-08,1.5784127018798513e+00,1.6748881948710712e-01,1.1060486750360671e+02,5.6655671290123659e-02,4.3354353933267031e-02,-2.0314581954117283e-02,1.7908870920957387e-02,-3.0540057704975254e-03,2.7610942629485713e-03
2.6770000000000000e+03,1.1274865195369291e-01,3.0270720410966720e-11,1.5712183225071223e+00,5.4356145664190780e-01,1.1394895198143236e+02,7.2033797893652871e-02,5.9612669703335008e-02,-1.7648220218546840e-02,2.3258021536465279e-02,-2.3671933024882463e-03,5.0680884072784593e-03
2.6780000000000000e+03,6.9801592611222679e-02,8.5779402237768427e-08,1.4380724799184468e+00,2.9743548122464403e-01,1.2013046203021464e+02,2.3867459843541352e-02,3.3692078224567545e-02,-9.8246227472897907e-03,8.2371673301717685e-03,-8.6932155224372920e-04,1.4199770456690963e-03
2.6790000000000000e+03,1.8579458109272060e-01,1.4837389814076527e-08,1.2670715212260169e+00,6.0627245664564811e-01,3.3946558895182903e+02,5.9250351671783039e-02,2.3477510512071031e-02,-2.4524211404697294e-02,2.9703728851582234e-02,-6.7005559156729788e-03,1.1061887517094249e-04
2.6800000000000000e+03,2.2034327083389257e-01,5.0150119460326205e-11,1.6917187229237158e+00,3.9406012561008952e-01,2.9773457735448386e+02,1.5592831150127598e-01,6.1207872714685863e-02,-4.0549040042359152e-02,5.0405318835489155e-02,-1.0340736017466767e-02,8.1493778392172089e-04
2.6810000000000000e+03,1.9034686699370090e-01,4.7612610029263746e-10,1.9752146754466646e+00,3.4102300667565999e-01,2.2151383177921070e+02,1.4071595239213194e-01,6.6965912065564126e-02,-4.0121352823385692e-02,3.7530696578302880e-02,-7.4806760230750058e-03,1.7035773625106998e-03
2.6820000000000000e+03,1.6510100418054635e-01,7.8676585995484744e-11,1.9055162011721465e+00,5.1270380848681263e-01,2.5505175200503155e+02,1.2690986177528327e-01,6.8042741663276729e-02,-3.3644764002582761e-02,3.5707596324208168e-02,-5.6540912229952056e-03,1.3517173491628398e-03
2.6830000000000000e+03,2.3098776297079954e-01,1.9922236667638473e-10,1.6732327230916435e+00,5.9655088998918893e-01,1.1074151238432033e+02,1.3757106583008696e-01,4.8276488140430729e-02,-4.0372571868951823e-02,4.7747710341106142e-02,-1.0589318893972077e-02,3.9576079358116800e-03
2.6840000000000000e+03,1.2471341562154512e-01,1.6855083992802368e-07,1.5866990691502219e+00,4.9689512032236138e-01,1.1624488137428170e+02,4.3861796087722282e-02,3.1447420313635011e-02,-1.9885593283142100e-02,1.5247870646661887e-02,-2.8654513345438559e-03,1.4321020133656326e-03
2.6850000000000000e+03,7.6290107544654109e-02,1.6849922141243216e-07,1.4202347395232602e+00,4.7828109719869277e-01,2.1109988356751285e+02,2.4058331615126688e-02,2.9315868448065441e-02,-1.1041175158182925e-02,9.0196454957669481e-03,-1.0984552364923239e-03,3.6308854534095047e-04
2.6860000000000000e+03,1.4738362482165571e-01,3.7171892147647976e-08,1.5376743822764591e+00,3.9931402224534107e-01,2.8951367952882066e+02,5.9947009003635476e-02,3.5836834597069434e-02,-2.3912176724816270e-02,2.1557274541839089e-02,-4.3479354006059623e-03,2.9777222354532284e-04
2.6870000000000000e+03,8.9646145209686820e-02,1.0832230585741122e-07,1.3767431469114535e+00,2.1016436049736642e-01,1.9656048176936372e+02,3.0279598869237031e-02,3.2495791134345975e-02,-1.2743833668893423e-02,1.1222517842107704e-02,-1.5578051348885680e-03,4.9465572957152482e-04
2.6880000000000000e+03,1.0613017385483095e-01,1.1786983831304392e-08,1.1184229759264279e+00,5.0824330617090763e-01,2.1531997432625047e+02,3.2559350970239730e-02,2.6385732418421348e-02,-1.2437799512543535e-02,1.6384522509571564e-02,-2.2312822006709254e-03,2.9859858335923306e-04
2.6890000000000000e+03,6.0207157302026693e-02,8.2878506558474430e-09,1.9697945793840552e+00,2.4994519892935113e-01,1.8127279191460795e+02,3.4170384049639402e-02,5.7125729001350489e-02,-1.1470520422385277e-02,8.2618947447321567e-03,-6.4049827247503188e-04,1.7562327078723960e-03
2.6900000000000000e+03,1.9703566410312892e-01,2.1351074015669184e-09,1.7568246022610765e+00,5.8252573040662847e-01,1.2356762672195893e+02,1.0780904901194337e-01,4.5740394388760208e-02,-3.5900693806656392e-02,3.5034074502560131e-02,-7.5946043065489022e-03,2.7906564281643398e-03
2.6910000000000000e+03,1.9713365114059392e-01,2.0413494017082832e-07,1.5622972085679585e+00,4.3488005574883060e-01,2.7558952858468672e+02,6.7689992266123905e-02,2.8267149204674880e-02,-3.1896554841814861e-02,2.5693186092579090e-02,-7.4680371608959462e-03,2.2072568772735224e-04
2.6920000000000000e+03,6.2710461981365428e-02,1.7326410802925299e-08,1.9193976221299267e+00,5.0937501672380581e-01,3.1804727604571781e+02,3.3048782069291793e-02,5.0449001399999194e-02,-1.2337646855542506e-02,8.7429251824366894e-03,-7.5697914603267691e-04,4.5660618341880621e-04
2.6930000000000000e+03,8.2129097237579371e-02,7.2784263592400654e-10,1.1541596945274180e+00,5.3602464945381412e-01,2.6374265611654982e+02,3.2214737711251586e-02,3.5090338704191204e-02,-1.0029973317171592e-02,1.4958556920907640e-02,-1.3696959191844549e-03,3.3576772612287087e-04
2.6940000000000000e+03,7.4347615611903589e-02,4.5779196226569711e-11,1.3416561597703429e+00,4.3863897806365881e-01,9.7681131566899950e+01,3.8691239626909395e-02,5.1400251416255927e-02,-9.3460639158382541e-03,1.3742597164412285e-02,-9.3600133893589899e-04,4.9839173274501825e-03
2.6950000000000000e+03,7.3922124613327714e-02,1.8740099454110923e-08,1.4793958803946230e+00,4.5244184619771649e-01,2.1113475373622771e+02,2.9746955942301756e-02,3.7877210069814371e-02,-1.1207347039993154e-02,1.0396698481296429e-02,-1.0502040626025888e-03,5.9323041617931338e-04
2.6960000000000000e+03,1.6612945112836883e-01,2.4966680741772821e-09,1.2718801176583869e+00,3.6740568175608435e-01,3.6584484584783030e+02,6.8298759392917310e-02,3.5290492861328460e-02,-2.2761190376918705e-02,2.9988042993256414e-02,-5.7416050941450081e-03,1.8277818147893754e-04
2.6970000000000000e+03,1.4903868554770822e-01,2.7027997620435803e-09,1.8730130414287645e+00,3.4026521207089377e-01,1.8841802176434749e+02,9.2334259099273036e-02,5.7207446738094525e-02,-2.9268931958648103e-02,2.5659580987769104e-02,-4.4495555850954105e-03,1.7047220024490883e-03
2.6980000000000000e+03,1.4846568157129983e-01,3.9796721910519876e-08,1.4287107552595433e+00,2.6123765347980032e-01,2.2105752832863851e+02,5.7584507943294803e-02,3.5440818973997423e-02,-2.2384948110409919e-02,2.1509711220502048e-02,-4.4254494166451330e-03,4.8230198307352978e-04
2.6990000000000000e+03,1.7636299583696782e-01,4.7963553373002861e-08,1.7508435886930327e+00,5.5646656741407674e-01,1.2651402989408192e+02,7.5966688443083505e-02,3.6262064850856035e-02,-3.1562319480205048e-02,2.5017160384943615e-02,-5.8931089175207063e-03,1.6834940663734699e-03
2.7000000000000000e+03,2.1095959564807645e-01,1.3484434987720213e-07,1.8895936662032327e+00,4.9172710235590938e-01,1.0565811525656777e+02,9.0740932446447750e-02,3.6190277025172080e-02,-4.0408896506693992e-02,2.7856844289630978e-02,-8.2927431449553168e-03,2.4178492541437890e-03
2.7010000000000000e+03,6.2975274881470131e-02,1.9437325870028161e-09,1.2340236507244744e+00,4.0196745826253488e-01,3.7430870460949927e+02,2.5307199015771668e-02,3.7493239665731259e-02,-8.2351938636426869e-03,1.0583730412905279e-02,-8.0746525091268673e-04,1.8318927624827452e-04
2.7020000000000000e+03,2.1155541713222106e-01,1.1571257191383563e-10,1.8030251238529500e+00,4.7882366766111256e-01,2.5580707875974682e+02,1.4964475751499307e-01,6.0542430402321656e-02,-4.1107034109977292e-02,4.5937070675128311e-02,-9.3749171203860726e-03,1.0962196983488326e-03
2.7030000000000000e+03,1.9858913749014223e-01,1.1396596637058418e-10,1.9613985371233804e+00,1.6793550796321788e-01,2.1116221990556423e+02,1.6424678411227384e-01,7.7542135018537905e-02,-4.1721896049118357e-02,4.2354880436246134e-02,-8.2282304025849129e-03,2.4229391826224855e-03
2.7040000000000000e+03,1.1184097026986495e-01,5.4100695900826347e-09,1.1630694715647181e+00,5.7320707926110592e-01,3.1865216364185869e+02,3.7609590696572666e-02,2.8244397591581372e-02,-1.3784663174809531e-02,1.8507729397654327e-02,-2.5242114162771223e-03,1.5892919619231449e-04
